ID,EASTING,NORTHING
OMPM005,449080.823073808,5446278.00892086
OMPM005,449339.295344505,5446872.39401027
OMPM005,449651.600688316,5447131.49059204
OMPM005,449655.605640268,5447107.87346973
OMPM005,449598.198083214,5447136.81426751
OMPM005,449655.008158602,5447058.36080902
OMPM005,449537.224376222,5446878.51868405
OMPM005,449543.407699419,5446873.9372567
OMPM005,449709.606576344,5446857.01119333
OMPM005,449286.158433825,5446920.36565147
OMPM005,449197.764880132,5446593.87410424
OMPM005,449203.231192482,5446584.25147245
OMPM005,449797.681286535,5446518.3436223
OMPM005,449662.347261612,5446700.99423786
OMPM005,450153.281652502,5447019.27283833
OMPM005,450076.549372588,5447140.33734269
OMPM005,450287.721569269,5447132.19396721
OMPM007,441616.314192235,5435843.76214456
OMPM007,441364.893884741,5435839.09170465
OMPM007,441582.737055488,5435868.07496764
OMPM007,441519.549705454,5436288.79293977
OMPM007,440755.102209648,5437584.67162921
OMPM007,440744.303450922,5437579.30614057
OMPM007,440699.24542371,5437658.6473458
OMPM007,440708.246818931,5437633.2467672
OMPM007,440593.008057188,5437585.74188014
OMPM007,440641.462391946,5437256.63505934
OMPM007,440640.366546299,5437259.31508458
OMPM007,440929.470469263,5437491.17510531
OMPM007,440446.643914147,5437781.72099003
OMPM007,440733.884052196,5437642.7892318
OMPM007,440777.069463058,5437743.93269832
OMPM007,440426.818932601,5437948.54613641
OMPM007,440662.067062789,5436268.96438768
OMPM007,441025.949165937,5436308.08067681
OMPM007,441053.901650256,5436232.02651157
OMPM007,441140.003641184,5436308.72382979
OMPM007,441996.925278148,5436180.42147469
OMPM007,441901.63412569,5436214.75140592
OMPM007,441857.544672352,5435909.69853214
OMPM007,441859.007173399,5435909.16064427
OMPM007,441737.365726724,5435827.52286611
OMPM007,441732.710939229,5435802.3456737
OMPM007,441897.469751405,5435949.40344508
OMPM007,441890.086768714,5435976.69714011
OMPM007,441074.515008425,5436287.80736824
OMPM007,440890.486677078,5436291.63650597
OMPM007,440980.413536575,5436218.60074161
OMPM007,440783.822665506,5436435.06159146
OMPM007,440670.084670361,5436242.19577841
OMPM007,441150.273564449,5436273.0711492
OMPM007,441247.289366739,5436425.18827398
OMPM007,441156.316577776,5436290.51742494
OMPM007,440963.794159821,5436228.58377848
OMPM007,441551.982055318,5436061.48149428
OMPM007,441669.262283398,5435569.02950956
OMPM007,441687.758240438,5435572.54807696
OMPM007,441559.362629956,5435548.18598274
OMPM007,441514.703363993,5435547.65677549
OMPM007,441996.754989112,5435865.6911924
OMPM007,441992.570982208,5435902.77931215
OMPM007,441942.188506001,5435941.29657109
OMPM007,441824.411870852,5435896.40500855
OMPM007,441764.968127499,5436034.45621766
OMPM007,441754.88857214,5435928.89915418
OMPM007,441814.586097449,5435762.07249637
OMPM007,441694.533505947,5435792.17448528
OMPM007,441870.728546212,5435944.46984449
OMPM007,441477.397212604,5436998.85210606
OMPM007,441169.104191325,5437093.88583802
OMPM007,441703.534507983,5437042.44934067
OMPM007,442102.683338951,5436510.65676288
OMPM007,442096.303788039,5436508.21086312
OMPM007,441681.63186941,5436297.6009766
OMPM007,441801.864428381,5435749.80988168
OMPM007,441722.755704345,5435761.44817766
OMPM007,441688.338156737,5435721.98667826
OMPM007,441680.904561745,5435736.08442461
OMPM007,441708.900016667,5435826.06579529
OMPM007,441713.463113498,5435818.92464818
OMPM007,441765.809354301,5436022.07331885
OMPM007,441771.282955249,5436024.42831483
OMPM007,441688.684727384,5435863.82323253
OMPM007,441630.794535461,5435764.36220278
OMPM007,441520.871210551,5435763.06475823
OMPM007,441488.25588641,5435748.44474085
OMPM007,441551.595339374,5435785.37617109
OMPM007,441454.1964395,5435804.52685937
OMPM007,441473.853724523,5435740.35865957
OMPM007,441447.570491005,5435708.40609704
OMPM007,441762.536648924,5436029.66780229
OMPM007,441657.411687774,5435819.12571313
OMPM007,441689.490646564,5435709.34478654
OMPM007,441666.212197946,5435747.57925418
OMPM007,441671.472332429,5435729.63540104
OMPM007,441618.062519102,5435801.74085795
OMPM007,441601.655195052,5435770.4061388
OMPM007,441784.801433574,5435789.43495659
OMPM007,441764.306042094,5436034.00735236
OMPM007,442010.538736117,5435830.17021491
OMPM007,441519.852876875,5435489.51217293
OMPM007,441603.614215607,5435543.30550641
OMPM007,441507.008079079,5435788.02597822
OMPM007,441469.749138999,5435799.84866431
OMPM007,441551.205268017,5435772.63934527
OMPM007,441595.390644572,5435796.97691207
OMPM007,441047.193780018,5435207.19531633
OMPM007,441799.077336056,5435264.88348927
OMPM007,441911.848932622,5435437.24750899
OMPM007,442128.203484722,5435249.16117488
OMPM007,442161.300113435,5435306.27186948
OMPM007,442128.90961417,5435398.55373846
OMPM007,442070.382012909,5435599.61815137
OMPM007,442112.029517939,5435576.92502195
OMPM007,442146.357980105,5435605.97272703
OMPM007,442145.275261465,5436511.90146858
OMPM007,441112.557741605,5436810.85003221
OMPM007,439778.143371368,5434767.85172926
OMPM007,439586.685254341,5434476.8708948
OMPM007,439570.638589654,5434589.20228259
OMPM007,439451.515752942,5434997.84835324
OMPM007,440299.062433948,5436239.29034937
OMPM007,440298.137988674,5436190.80444886
OMPM007,440325.488781476,5436151.95310153
OMPM007,440662.039629533,5436425.8923447
OMPM007,441896.459737163,5436019.52252114
OMPM007,441814.76904686,5435920.62069572
OMPM007,441690.128196377,5435843.44032203
OMPM007,441651.191464835,5435826.35107276
OMPM007,441576.403413953,5435766.90354241
OMPM007,441502.888032542,5435801.82215385
OMPM007,441467.109605165,5435745.68862815
OMPM007,441569.660909156,5435799.39403195
OMPM007,441754.81838015,5436037.50916211
OMPM007,441525.863030256,5435467.90252751
OMPM007,441724.544281106,5435259.38558964
OMPM007,441707.985333608,5435310.91264546
OMPM007,441722.531054955,5435252.7250112
OMPM007,441893.403419706,5435419.76378808
OMPM007,441898.702130823,5435506.37092834
